issue,quotation_bucket,championship_id,score,matches,forecasts,score_forecasts,player_weighted_share,match_weighted_share,ci95_low,ci95_high
away,60-80,1,0-3,47,3240,147,0.04537037037037037,0.04055032372279641,0.030239255240924405,0.05086139220466842
away,60-80,6,1-4,26,2085,78,0.03741007194244604,0.034467888793571724,0.01975719542393971,0.04917858216320374
away,60-80,6,2-3,26,2085,62,0.02973621103117506,0.030819345521664678,0.019719605273032875,0.04191908577029648
away,60-80,9,2-3,5,274,7,0.025547445255474453,0.02652173913043478,0.011683142342618892,0.04136033591825067
away,60-80,6,0-4,26,2085,34,0.01630695443645084,0.015167774735083637,0.009298214273029994,0.02103733519713728
away,60-80,1,2-3,47,3240,38,0.011728395061728396,0.011756163199588231,0.006932921225870288,0.016579405173306173
away,60-80,1,1-4,47,3240,32,0.009876543209876543,0.009398589813424016,0.0058899160922031785,0.012907263534644855
away,60-80,9,1-4,5,274,3,0.010948905109489052,0.008347826086956523,0.0,0.018381789432309097
away,60-80,6,2-4,26,2085,15,0.007194244604316547,0.007192043614831585,0.0024956689425116897,0.011888418287151481
away,60-80,9,0-4,5,274,2,0.0072992700729927005,0.0061739130434782605,0.0,0.014105999827934397
away,60-80,1,0-4,47,3240,21,0.006481481481481481,0.005611211820590212,0.0028516467507927953,0.008370776890387628
away,60-80,6,0-5,26,2085,8,0.0038369304556354917,0.0036484961714474346,0.0008173665323543107,0.006479625810540558
away,60-80,6,1-5,26,2085,8,0.0038369304556354917,0.0036222209261708854,0.0008208320593770056,0.006423609792964765
away,60-80,9,2-4,5,274,1,0.0036496350364963502,0.002173913043478261,0.0,0.006434782608695653
away,60-80,1,2-4,47,3240,7,0.0021604938271604936,0.002144277511333789,0.00048413705222661663,0.0038044179704409616
away,60-80,6,2-5,26,2085,3,0.0014388489208633094,0.0012560132506848596,0.0,0.002620384430021148
away,60-80,1,0-5,47,3240,5,0.0015432098765432098,0.0011835455155460226,0.0001902932068951616,0.0021767978241968838
away,60-80,6,3-4,26,2085,2,0.0009592326139088729,0.0009157509157509158,0.0,0.0027106227106227098
away,60-80,1,3-4,47,3240,2,0.0006172839506172839,0.00075236388908371,0.0,0.001805734967893741
away,60-80,1,1-5,47,3240,2,0.0006172839506172839,0.0006087198091316142,0.0,0.001469593036534759
away,60-80,6,0-6,26,2085,1,0.00047961630695443646,0.0003965107057890563,0.0,0.0011736716891356065
away,60-80,1,1-8,47,3240,1,0.00030864197530864197,0.0003606202668589975,0.0,0.0010674359899026323
away,60-80,1,0-6,47,3240,1,0.00030864197530864197,0.00023380874444704235,0.0,0.0006920738835632453
away,80-100,9,1-2,13,373,151,0.40482573726541554,0.41588639407500216,0.34450354742755473,0.4872692407224496
away,80-100,1,0-1,56,2401,929,0.38692211578508956,0.41444892771002345,0.3826712155113643,0.4462266399086826
away,80-100,6,1-2,29,1666,552,0.33133253301320525,0.34532914989087826,0.30817336395029116,0.38248493583146537
away,80-100,1,1-2,56,2401,754,0.31403581840899625,0.31808815738884694,0.29353808989751357,0.3426382248801803
away,80-100,9,0-1,13,373,115,0.30831099195710454,0.30615436384702055,0.23631325891845112,0.37599546877559
away,80-100,6,0-2,29,1666,425,0.25510204081632654,0.23751605509563617,0.1996689634880256,0.27536314670324674
away,80-100,6,0-1,29,1666,281,0.16866746698679472,0.19238286285325853,0.14544458955376946,0.2393211361527476
away,80-100,9,0-2,13,373,57,0.15281501340482573,0.1476765323652103,0.10399962745040452,0.19135343728001608
away,80-100,1,0-2,56,2401,385,0.16034985422740525,0.14107635120491707,0.12291890725823783,0.1592337951515963
away,80-100,6,1-3,29,1666,228,0.1368547418967587,0.12125506921503985,0.09637406751148817,0.14613607091859154
away,80-100,1,1-3,56,2401,194,0.0807996668054977,0.07023483252197239,0.05655735823674928,0.0839123068071955
away,80-100,9,1-3,13,373,27,0.07238605898123325,0.06513869946579706,0.03569299360861415,0.09458440532297997
away,80-100,6,2-3,29,1666,70,0.04201680672268908,0.04415448810185514,0.03023591819205943,0.05807305801165085
away,80-100,6,0-3,29,1666,69,0.04141656662665066,0.03542032421493151,0.024332285714776546,0.04650836271508648
away,80-100,9,2-3,13,373,9,0.024128686327077747,0.03374926766347958,0.009972557471080164,0.057525977855879
away,80-100,1,2-3,56,2401,61,0.025406080799666806,0.028622991603785414,0.01784919081228038,0.03939679239529045
away,80-100,9,0-3,13,373,9,0.024128686327077747,0.02061793318599126,0.0065087902206298655,0.03472707615135265
away,80-100,1,0-3,56,2401,53,0.022074135776759683,0.016800543119272,0.011011433386248656,0.022589652852295344
away,80-100,6,1-4,29,1666,20,0.012004801920768308,0.012421323804090747,0.006098717862040346,0.01874392974614115
away,80-100,6,2-4,29,1666,12,0.007202881152460984,0.006115264535925035,0.0022520230289021052,0.009978506042947964
away,80-100,1,2-4,56,2401,9,0.003748438150770512,0.005616887612992507,0.0012354503234254625,0.00999832490255955
away,80-100,9,3-4,13,373,2,0.005361930294906166,0.005,0.0,0.011840227916430707
away,80-100,9,1-4,13,373,2,0.005361930294906166,0.004450549450549451,0.0,0.010846843989298426
away,80-100,6,0-4,29,1666,6,0.003601440576230492,0.003202589881529823,0.0,0.006514044933952911
away,80-100,1,1-4,56,2401,7,0.0029154518950437317,0.002011391818074473,0.00042903570135583574,0.0035937479347931105
away,80-100,1,0-4,56,2401,5,0.0020824656393169513,0.0016127343072656081,0.00022059115833996269,0.0030048774561912536
away,80-100,9,0-4,13,373,1,0.002680965147453083,0.001326259946949602,0.0,0.003925729442970822
away,80-100,6,0-5,29,1666,1,0.0006002400960384153,0.0012315270935960591,0.0,0.0036453201970443345
away,80-100,1,2-5,56,2401,1,0.00041649312786339027,0.000576036866359447,0.0,0.001705069124423963
away,80-100,6,1-5,29,1666,1,0.0006002400960384153,0.0004856726566294318,0.0,0.0014375910636231178
away,80-100,6,2-6,29,1666,1,0.0006002400960384153,0.0004856726566294318,0.0,0.0014375910636231178
away,80-100,1,1-8,56,2401,1,0.00041649312786339027,0.0004578754578754579,0.0,0.0013553113553113557
away,80-100,1,0-5,56,2401,2,0.0008329862557267805,0.0004532703886152162,0.0,0.001078599929098611
away,100-120,9,1-2,6,133,60,0.45112781954887216,0.5014692802408319,0.29327372215067116,0.7096648383309927
away,100-120,6,1-2,33,1249,540,0.4323458767013611,0.44413155554097833,0.4077120113751943,0.48055109970676235
away,100-120,1,1-2,54,1457,573,0.39327385037748797,0.40599355642244367,0.3686943888242304,0.44329272402065695
away,100-120,1,0-1,54,1457,529,0.3630748112560055,0.38832544850335216,0.34179120247694245,0.43485969452976186
away,100-120,9,0-1,6,133,49,0.3684210526315789,0.3023775314723591,0.14419010713045746,0.4605649558142607
away,100-120,6,0-2,33,1249,218,0.1745396317053643,0.16775205438808813,0.13940129289477876,0.1961028158813975
